id,name,host_id,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,country,country_code,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,license
1458088,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",78222224134,unconfirmed,Cunningham,Brooklyn,Williamsburg,40.70736,-73.94331,United States,US,FALSE,flexible,Entire home/apt,N/A,0.0,0.0,4,54,2019-06-11,0.66,5,2,0,"We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Towels and linens (sheets, blankets, and pillows) are NOT provided. The bed is twin size. 2. No smoking on the premises.  3. No loud music or TV etc.  4. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  5. If you are not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  6. Check-in time has to be coordinated at least 48 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  7. Inside the apartment, we take off our outside shoes. So if you bring your own flip-flops, slippers or some kind of indoor shoes, that will be useful.",N/A
1458640,Loft Suite @ The Box House Hotel,41713254392,verified,Perry,Brooklyn,Greenpoint,40.73683,-73.9543,United States,US,TRUE,flexible,Entire home/apt,2016,0.0,0.0,3,43,2019-06-22,0.49,1,28,225,N/A,N/A
1459193,NYC Summer Getaway | Full Home 2BR,73222976110,unconfirmed,Johnston,Queens,Astoria,40.76444,-73.92607,United States,US,FALSE,strict,Entire home/apt,2013,0.0,0.0,3,7,2017-04-18,0.08,2,1,205,N/A,N/A
1459745,Loft Suite @ The Box House Hotel,55838171489,unconfirmed,Warren,Brooklyn,Greenpoint,40.7389,-73.95395,United States,US,TRUE,moderate,Entire home/apt,2015,0.0,0.0,3,75,2019-06-05,0.93,5,28,365,N/A,N/A
1460297,Beautiful New Garden Apartment,46699050383,unconfirmed,Hawkins,Manhattan,Upper West Side,40.77611,-73.97808,United States,US,TRUE,strict,Entire home/apt,2010,0.0,0.0,1,88,2019-06-07,0.99,3,1,321,"No aloud music , no outside guests stay over night without owner's permission. No late night party or assembly in this residential unit. No activities forbidden by law of any kinds. No over night stay guest without permission and payment.",N/A
1460850,Loft Suite @ Box House Hotel,68827037641,verified,Murray,Brooklyn,Greenpoint,40.73806,-73.95462,United States,US,FALSE,strict,Entire home/apt,2009,0.0,0.0,3,73,2019-06-30,0.84,3,28,324,Respect the neighbors and stay quiet.  No smoking. No party. This is very important for us !!!!,N/A
1461402,Loft Suite @ The Box House Hotel,46734737467,unconfirmed,Montgomery,Brooklyn,Greenpoint,40.73661,-73.95479,United States,US,TRUE,flexible,Entire home/apt,2006,0.0,0.0,3,89,2019-07-01,1.06,4,28,180,N/A,N/A
1461954,Loft Suite @ The Box House Hotel,86014638384,verified,Hawkins,Brooklyn,Greenpoint,40.73857,-73.95435,United States,US,TRUE,flexible,Entire home/apt,2019,0.0,0.0,3,23,2019-04-23,0.26,4,28,0,N/A,N/A
1462507,"Lovely apt in Williamsburg, BK",65310413270,unconfirmed,Moore,Brooklyn,Williamsburg,40.711,-73.96225,United States,US,FALSE,flexible,Entire home/apt,2009,0.0,0.0,3,11,2019-06-23,0.16,5,1,169,N/A,N/A
1463059,Williamsburg HUGE SUNNY next2train!,9478138224,verified,Crawford,Brooklyn,Williamsburg,40.70686,-73.95365,United States,US,TRUE,flexible,Private room,2012,0.0,0.0,28,84,2019-02-16,1.12,2,6,345,"Family friendly, no smoking please. Please bring trash outside, clean dishes before departure. Please be courteous to our neighbors no parties or pets are allowed.",N/A
1463611,Loft Suite @ Box House Hotel,87704606123,unconfirmed,Edwards,Brooklyn,Greenpoint,40.73857,-73.95299,United States,US,FALSE,moderate,Entire home/apt,2015,0.0,0.0,3,54,2019-06-10,0.61,1,28,365,N/A,N/A
1464163,Modern apartment w/ gorgeous view,69586683503,verified,Kelley,Brooklyn,Williamsburg,40.71095,-73.95239,United States,US,TRUE,moderate,Private room,2015,0.0,0.0,3,17,2015-05-20,0.19,1,1,281,No smoking. No pets No visitors Cleaning of rooms & toilets will be down by guest after use and at check out.  A surcharge of $50 will be imposed if guests smoke within the property.  Sanitary pads are not allowed in the WC.   Kitchen utensils are to be washed after use always.  If you lose the keys $20 surcharge will be imposed for replacement. Turn off all lights and electronics  in your room if not in use or not home.,N/A
1464716,"Sunny, clean br available",34266712626,unconfirmed,Turner,Brooklyn,Williamsburg,40.70918,-73.94881,United States,US,FALSE,strict,Private room,2005,0.0,0.0,7,1,2014-03-24,0.02,3,2,0,"Our house is an eco-friendly, vegan, minimalistic one and we ask that guests adhere to the following guidelines: 1. No animal products such as eggs, dairy, meat, or by products are to be prepared in the kitchen.  These products may be wrapped and stored in the refrigerator in such a way that does not contaminate other foods. 2. Compost (red ceramic container next to the sink) all food waste and recycle (all paper, plastic and glass either in black bin in your room or white bin in the kitchen) before throwing something out.  We have a bin for donations if there is something you no longer need but does not easily recycle.  And please ask if you have any questions. 3. Shoes are not required to be removed but we do ask that any wet/muddy shoes and coats be removed at the door and hung up. 4. For long-term guests we will wash sheets once a week, please let us know if we should strip the bed or if you will leave these in the hamper. 5. Our check in time is any time after 5 PM, departure must",N/A
1465268,Have Whole Apt! Prime Williamsburg!,66371548742,unconfirmed,Tucker,Brooklyn,Williamsburg,40.71685,-73.96573,United States,US,FALSE,flexible,Entire home/apt,2004,0.0,0.0,1,73,2019-06-19,0.89,5,1,325,#NAME?,N/A
1465820,Panoramic View Central Park & NYC,91305743194,unconfirmed,Clark,Manhattan,Upper West Side,40.7909,-73.96762,United States,US,FALSE,flexible,Entire home/apt,2021,0.0,0.0,3,36,2019-05-01,0.47,4,1,122,N/A,N/A
1466373,E Williamsburg Apartment with Yard,36389064662,unconfirmed,Andrews,Brooklyn,Williamsburg,40.71143,-73.94159,United States,US,TRUE,moderate,Private room,2011,0.0,0.0,2,98,2019-05-31,1.07,5,2,210,No smoking allowed in the house.  No pets.  No loud music or partying allowed at night.  Please respect the property as you would your own house.,N/A
1467477,Sublet in Brooklyn/Lefferts Gardens,84696354622,verified,Cooper,Brooklyn,Crown Heights,40.66469,-73.96091,United States,US,TRUE,moderate,Private room,2015,0.0,0.0,5,2,2017-09-21,0.09,4,1,69,"No smoking inside the house.  Please respect the space, as this is our home.",N/A
1468030,"Cozy Corner, Bedford Ave  Brooklyn!",15654467731,unconfirmed,Douglas,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,United States,US,TRUE,moderate,Private room,2017,0.0,0.0,5,18,2018-10-10,0.2,1,3,244,N/A,N/A
1468582,"HISTORIC WILLIAMSBURG, BKLYN #1",96686781899,verified,Myers,Brooklyn,Williamsburg,40.71653,-73.95554,United States,US,TRUE,strict,Private room,2021,0.0,0.0,3,24,2013-12-04,0.28,5,3,112,"Guests are to clean after themselves after bathroom, kitchen, dinning, bed rooms and living room use. No smoking is allowed in the apartment. No pets are allowed Keys are to be returned where designated post reservation stay. Any damages to the property or its contents must be reported immediately",N/A
1469134,Inexpensive apartment in exchange for cat-care,49541469344,unconfirmed,Russell,Brooklyn,Fort Greene,40.69309,-73.97074,United States,US,TRUE,flexible,Private room,2010,0.0,0.0,3,1,2018-05-13,0.07,5,1,39,"As the apartment is currently occupied by students, I ask that guest don't host parties here!",N/A
1469686,"Private room in 2 br Apt, Wburg, BK",82750631986,unconfirmed,Anderson,Brooklyn,Williamsburg,40.70638,-73.96627,United States,US,TRUE,flexible,Private room,2021,0.0,0.0,1,2,2018-01-02,0.05,2,1,95,"COMMON SENSE  -----------------  Common sense is the greatest rule :-) We all have it, so lets try to utilize it. FOOD AND DRINK  ---------------------- Kitchen is user friendly. Please clean up after yourself. Please eat and drink in the kitchen. No food is permitted in the guest rooms because of the potential for unwanted pests. Only bring water into the room. Feel free to use all the kitchen tools you may find useful but please when you are done, wash it. The host of the house is happy to show you how to use it. TOWELS, SHEETS AND PILLOWS  ---------------------  Upon your arrival you are given a couple of towels. Laundry service is not offered, there is a laundromat located close by within walking distance. Sheets/Towels are cleaned and changed every week. BATHROOMS  -------------------- Please limit your shower to 15 mins (This rule is in effect because previous guest have taken 45 - 60 min showers (to soothe their stress) Not only are you depriving your fellow guest of hot water, ",N/A
1470239,"Bright, Airy Williamsburg Apt",35337631331,verified,Jones,Brooklyn,Williamsburg,40.71629,-73.95786,United States,US,TRUE,flexible,Entire home/apt,2009,0.0,0.0,14,23,2016-11-08,0.25,3,1,268,"Please have a great time but ask me before you have guests, discuss parking, no animals, no loud music, no smoking or drugs, no prostitution or smuggling and please be very respectful of owners, tenant's  and neighbors. Boston is a very exciting city, we ask that you enjoy it but when you enter the premises, we also ask that you leave the party at the party. Please leave the unit as you received it and enjoy a relaxing stay!",N/A
1470791,Large Double Room  Queenbed Wifi,16463877515,verified,Owens,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,United States,US,FALSE,flexible,Private room,2007,0.0,0.0,2,93,2019-07-07,1.12,3,4,131,- Quiet time after 11,N/A
1471343,"Low$pacious in Williamsburg, Bklyn",93176517253,verified,Roberts,Brooklyn,Williamsburg,40.71635,-73.94609,United States,US,FALSE,flexible,Private room,2012,0.0,0.0,3,0,,0.0,4,1,56,I expect my guests to act as though they were in their own home. Make yourself comfortable. Enjoy the city. Put the toilet seat down. :) ,N/A
1471896,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,87979865897,verified,Ryan,Manhattan,Upper East Side,40.77272,-73.95307,United States,US,TRUE,strict,Private room,2006,0.0,0.0,3,0,,0.0,3,2,239,N/A,N/A
1472448,Charming 1BD in SoHo,49896631802,unconfirmed,Adams,Manhattan,SoHo,40.72509,-74.00304,United States,US,FALSE,flexible,Entire home/apt,2011,0.0,0.0,5,152,2019-06-23,1.69,5,1,137,N/A,N/A
1473000,Feel like you never leave your home,54872866190,verified,Dixon,Brooklyn,East New York,40.66795,-73.89232,United States,US,TRUE,moderate,Entire home/apt,2006,0.0,0.0,1,119,2019-06-30,1.39,1,2,25,"In order to provide a healthy, comfortable and safe environment, the following are the rules of my house. It is your responsibility to not only read these rules once, but to be aware of and follow all of them throughout your stay at my home. Most of what follows is common sense or common courtesy. The rules serve to protect you as a guest by helping ensure that the environment you find here is the one that I intended to create. Please keep in mind:  You will be sharing common areas with other guests or residents, and thus the cleanliness of the common areas is far more dependent upon all guests cleaning up after themselves, than it is upon my once a week cleaning. Most guests do very well in keeping common areas clean! House rules: Please do not drag luggage up the front stairs. Please leave things as they are in your room: do not remove pictures from walls, don't move furniture around, and do not remove mattress protector from the mattress. Also, it should not be necessary to say, but",N/A
1473553,Sunny apartment  in Greenpoint,58181548097,unconfirmed,Riley,Brooklyn,Greenpoint,40.72582,-73.95843,United States,US,TRUE,moderate,Entire home/apt,2007,0.0,0.0,4,9,2018-04-02,0.1,0,1,362,No Smoking in the Building.  ,N/A
1474105,Furnished Bedroom with private half bath,67288825352,verified,Baker,Manhattan,Harlem,40.80637,-73.95433,United States,US,FALSE,strict,Private room,2009,0.0,0.0,2,44,2019-06-26,0.49,0,1,195,"We live on a quiet street with many friendly homeowners, please be courteous of neighbors.  Our welcome binder includes helpful information.",N/A
1474657,Sunny private room featured in film,45420924350,unconfirmed,Casey,Brooklyn,Flatbush,40.64387,-73.96855,United States,US,FALSE,flexible,Private room,2009,0.0,0.0,2,158,2019-01-02,1.77,0,1,350,N/A,N/A
1475209,Sunny 1BR East Harlem Apartment,38036496135,unconfirmed,Owens,Manhattan,East Harlem,40.7968,-73.93611,United States,US,FALSE,strict,Entire home/apt,2016,0.0,0.0,7,12,2016-03-26,0.14,0,1,268,N/A,N/A
1475762,The best studio in town,51290869287,unconfirmed,Russell,Manhattan,East Harlem,40.79596,-73.94463,United States,US,TRUE,strict,Entire home/apt,2016,0.0,0.0,3,51,2019-05-04,0.57,0,1,226,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",N/A
1476314,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,44588815342,verified,Stewart,Manhattan,Upper West Side,40.78012,-73.98439,United States,US,TRUE,moderate,Entire home/apt,2007,0.0,0.0,1,0,,0.0,0,1,302,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester.  We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Towels and linens (sheets, blankets, and pillows) are NOT provided. The bed is full size. 2. No smoking on the premises.  3. No loud music or TV etc.  4. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  5. If you are not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  6. Check-in time has to be coordinated at least 48 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  7. Inside the apartment, we take off our outside shoes. So if you bring your o",N/A
1476866,Penthouse Studio by Central Park,502536468,verified,Brown,Manhattan,Upper West Side,40.77508,-73.9799,United States,US,TRUE,moderate,Entire home/apt,2020,0.0,0.0,2,11,2019-06-09,0.13,0,1,365,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use blue cups, bowls, utensils and plates and  Store dry foods in 3rd tall pantry cabinet for your personal food storage and store food in the fridge on the 1st top row Guests may not have additional guests without clearing them with me first",N/A
